event_id,p_completed,p_terminated,p_withdrawn,outcome_probability_source,outcome_match_source,actual_deal_status_raw,actual_outcome_label,outcome_train_n,outcome_train_completed,outcome_train_terminated,outcome_train_withdrawn,outcome_nb_categorical_alpha,outcome_nb_prior_strength,outcome_nb_variance_shrinkage,outcome_nb_likelihood_weight,outcome_nb_prior_blend,outcome_nb_inner_validation_brier
E000086_20101222_Sonic_Solutions_LLC__Rovi_Corp,0.8694362017804155,0.0963464391691394,0.0342173590504451,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000087_20200113_Primo_Water_Operations_Inc__Primo_Water_Corp,0.8567980119210125,0.1082793430816974,0.0349226449972901,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000088_20160825_AEP_Industries_Inc__Berry_Global_Group_Inc,0.8543014821315955,0.11013189193394,0.0355666259344645,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000089_20170828_IXYS_Corp__Littelfuse_Inc,0.8547200573353861,0.1094083123321041,0.0358716303325097,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000090_20200115_Pope_Resources_a_Delaware_LP__Rayonier_Inc,0.8556088699401999,0.1073231244175869,0.0370680056422132,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000091_20070923_C-COR_Inc_Old__ARRIS_Group_Inc,0.8500433579962144,0.1156383936449085,0.0343182483588771,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000092_20100419_GEO_Reentry_Inc__GEO_Group_Inc_The,0.8515721548129666,0.113940308572384,0.0344875366146494,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000093_20130909_MTR_Gaming_Group_Inc__Caesars_Entertainment_Inc,0.8532008980065662,0.1119551733976235,0.0348439285958103,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000094_20170710_Hawaiian_Telcom_Holdco_Inc__Cincinnati_Bell_Inc,0.8549148104761716,0.1092657646194658,0.0358194249043626,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000095_20080520_China_Water___Drinks_Inc__Nuverra_Environmental_Solutions_Inc,0.8564278534527642,0.1092598720614488,0.034312274485787,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000096_20120206_SureWest_Communications_Old__Consolidated_Communications_Holdings_Inc,0.8528770650671071,0.1124424469866977,0.0346804879461951,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000097_20070719_Partners_Trust_Financial_Group_Inc__M_T_Bank_Corp,0.8561432982517748,0.1095729424412645,0.0342837593069606,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000098_20100826_Wesco_Financial_Corp__Berkshire_Hathaway_Inc,0.8572380803708965,0.1083677898263535,0.0343941298027499,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000099_20170501_Angie_s_List_Inc__Match_Group_Inc,0.8552640104330738,0.1090071071920197,0.0357288823749065,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000100_20110726_S1_Corp__ACI_Worldwide_Inc,0.8527983541320544,0.1126515598086153,0.0345500860593303,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000101_20150622_Martha_Stewart_Living_Omnimedia_Inc__SQBG_Inc,0.8590388906845459,0.1060712110805252,0.0348898982349289,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000102_20250424_HarborOne_Bancorp_Inc__Eastern_Bankshares_Inc,0.8607043626466848,0.1016548313200465,0.0376408060332688,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000103_20210729_Misonix_Inc__Bioventus_Inc,0.8603822264158351,0.1032989763305301,0.0363187972536348,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000104_20110120_Danvers_Bancorp_Inc__People_s_United_Financial_Inc,0.8577351713377493,0.1078166803770444,0.0344481482852063,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000105_20170630_Sun_Bancorp_Inc_NJ__OceanFirst_Financial_Corp,0.8596635661371834,0.105092178524646,0.0352442553381706,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000106_20160112_Anchor_BanCorp_Wisconsin_Inc__Old_National_Bancorp_IN,0.8594205392489069,0.1055371082490576,0.0350423525020354,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000107_20210622_County_Bancorp_Inc__Nicolet_Bankshares_Inc,0.8604751624847452,0.1032507542618461,0.0362740832534086,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000108_20100202_COMSYS_IT_Partners_Inc__ManpowerGroup_Inc,0.8522734344967033,0.1132697117572374,0.0344568537460593,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000109_20151123_CommunityOne_Bancorp__Capital_Bank_Financial_Corp,0.859394087043303,0.1057771035514667,0.0348288094052302,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000110_20070702_North_Pittsburgh_Systems_Inc__Consolidated_Communications_Holdings_Inc,0.8510666814175956,0.1146307625636231,0.0343025560187813,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000111_20110620_Tower_Bancorp_Inc__Susquehanna_Bancshares_Inc,0.8580586990094048,0.1075117324219425,0.0344295685686527,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000112_20161024_Merchants_Bancshares_Inc_VT__Community_Financial_System_Inc,0.8597754121168213,0.1052580009817577,0.034966586901421,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000113_20080220_ProCentury_Corp__Ameritrust_Group_Inc,0.857071368763129,0.1086300212279131,0.034298610008958,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000114_20150127_Courier_Corp__RR_Donnelley___Sons_Co,0.8551429045846436,0.1097868907647474,0.0350702046506089,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000115_20100410_Boots___Coots_LLC__Halliburton_Co,0.8427600468613363,0.122429005832338,0.0348109473063256,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000116_20150422_Palmetto_Bancshares_Inc__United_Community_Banks_Inc_GA,0.8596619062173292,0.1055542012349785,0.0347838925476923,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000117_20151208_Fox_Chase_Bancorp_Inc__Univest_Financial_Corp,0.8596769246398797,0.1055416759180054,0.034781399442115,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000118_20110420_Bancorp_Rhode_Island_Inc__Brookline_Bancorp_Inc,0.8583760890275725,0.1072120732460285,0.0344118377263991,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000119_20220524_PCSB_Financial_Corp__Brookline_Bancorp_Inc,0.8613171637849684,0.1024759594679721,0.0362068767470595,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000120_20250403_Old_Point_Financial_Corp__Towne_Bank_Portsmouth_VA,0.8616748231749778,0.1013226338950771,0.037002542929945,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000121_20070129_Premier_Community_Bankshares_Inc__United_Bankshares_Inc_WV,0.8570971018635878,0.1086329699570703,0.0342699281793419,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000122_20070720_Oak_Hill_Financial_Inc__WesBanco_Inc,0.8571041916018786,0.1086259793027938,0.0342698290953276,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000123_20130306_Asset_Acceptance_Capital_Corp__Encore_Capital_Group_Inc,0.8546522679919576,0.1106550888139226,0.0346926431941198,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000124_20070702_First_Mutual_Bancshares_Inc__WaFd_Inc,0.8571642186486991,0.1085667895891335,0.0342689917621674,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000125_20141215_LNB_Bancorp_Inc__Northwest_Bancshares_Inc,0.8595657152062273,0.1058003812016438,0.0346339035921289,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000126_20071217_IBT_Bancorp_Inc_PA__S_T_Bancorp_Inc,0.8571929346091445,0.108538473247489,0.0342685921433665,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000127_20060919_Summit_Bank_Corp__UCBH_Holdings_Inc,0.8569038980142808,0.1088430991936997,0.0342530027920195,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000128_20170126_Centrue_Financial_Corp__Midland_States_Bancorp_Inc,0.8604822449745346,0.104484585521358,0.0350331695041073,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000129_20191001_Altera_Infrastructure_LP__Brookfield_Business_Partners_LP,0.8408360514604047,0.1223725974238814,0.0367913511157139,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000130_20060914_Vision_Bancshares_Inc_AL__Park_National_Corp,0.8569416059625146,0.1088057500270147,0.0342526440104707,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000131_20170501_ASB_Bancorp_Inc__First_Bancorp_Southern_Pines_NC,0.8605117903455807,0.1044624728860171,0.0350257367684022,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000132_20070125_Civitas_BankGroup_Inc__Green_Bankshares_Inc,0.8572600643374397,0.1084722755708182,0.034267660091742,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000133_20061101_Business_Bank_Corp__City_National_Corp_CA,0.8569510321292604,0.1087964134578207,0.0342525544129189,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000135_20090908_Intellon_Corp__Qualcomm_Atheros_Inc,0.8534087714557828,0.1122374073744356,0.0343538211697817,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000136_20130422_Met-Pro_Corp__CECO_Environmental_Corp,0.854858229200899,0.1104709523456594,0.0346708184534416,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000137_20070910_Great_Lakes_Bancorp_Inc__First_Niagara_Financial_Group_Inc,0.8573158957800809,0.1084172173148868,0.0342668869050322,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000138_20141030_Integrity_Bancshares_Inc_PA__S_T_Bancorp_Inc,0.8596825001178903,0.1056985260830171,0.0346189737990925,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000139_20151116_High_Point_Bank_Corp__BNC_Bancorp,0.8600070355694382,0.1052658217449297,0.034727142685632,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000140_20150504_PMFG_Inc__CECO_Environmental_Corp,0.860010043182031,0.1052633047260404,0.0347266520919286,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000141_20061106_Traffic.com_Inc__NAVTEQ_Corp,0.8570273795083627,0.1087207906101494,0.0342518298814879,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000142_20251020_CNB_Bank_Shares_Inc__HBT_Financial_Inc,0.8619754055243938,0.1012169814921454,0.0368076129834609,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000143_20070205_Capital_Bancorp_Inc_TN__Renasant_Corp,0.857373858176448,0.1083600560748708,0.0342660857486813,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000144_20150224_Oneida_Financial_Corp__Community_Financial_System_Inc,0.8600517461278377,0.1052283999632452,0.034719853908917,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000145_20070516_East_Penn_Financial_Corp__Harleysville_National_Corp,0.8573842204305021,0.1083498369135418,0.034265942655956,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000146_20190107_HopFed_Bancorp_Inc__First_Financial_Corp,0.8611010254376087,0.1035371530502355,0.0353618215121557,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000147_20151130_HF_Financial_Corp__Great_Western_Bancorp_Inc,0.8600644149446318,0.1052177949555082,0.03471779009986,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000148_20081215_American_Bancorp_of_New_Jersey_Inc__Investors_Bancorp_Inc,0.8577285510509701,0.1079861007668832,0.0342853481821467,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000149_20140604_TF_Financial_Corp__National_Penn_Bancshares_Inc,0.8597716564581854,0.1056207264783005,0.0346076170635141,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000150_20140805_Peoples_Federal_Bancshares_Inc__Independent_Bank_Corp,0.8597776439991252,0.1056155008111013,0.0346068551897735,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000151_20120531_Beacon_Federal_Bancorp_Inc__Beacon_Financial_Corp,0.6932946427838295,0.229303103421297,0.0774022537948736,bbg_naive_bayes_temporal_tuned_full_training,event_frame_fallback_no_bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000152_20061016_First_Morris_Bank_NJ__Provident_Financial_Services_Inc,0.8571615416741507,0.1085878980586002,0.034250560267249,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000153_20190816_Bancorp_of_New_Jersey_Inc__ConnectOne_Bancorp_Inc,0.8611797466781215,0.1034863088618316,0.035333944460047,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000154_20070604_Community_Bank___Trust_Co_Wolfeboro_NH__Chittenden_Corp,0.8574833816017133,0.1082520437419485,0.0342645746563381,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000155_20220119_Denmark_Bancshares_Inc__Bank_First_Corp,0.8617422798575205,0.102269752392613,0.0359879677498665,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000156_20220324_Emclaire_Financial_Corp__Farmers_National_Banc_Corp,0.8617439410526513,0.1022689442311359,0.0359871147162128,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000157_20060718_Westbank_Corp__NewAlliance_Bancshares_Inc,0.8572004978784497,0.1085493101161992,0.0342501920053511,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000158_20151001_First_Capital_Bancorp_Inc_VA__Park_Sterling_Corp,0.8601840191408621,0.1051176583435728,0.0346983225155652,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000159_20070119_Merrill_Merchants_Bancshares_Inc__Chittenden_Corp,0.8575364279382162,0.1081997288564054,0.0342638432053784,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000160_20120417_SRS_Labs_Inc__DTS_Inc_CA,0.8572299403733351,0.1082878167433068,0.034482242883358,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000161_20151124_Cheviot_Financial_Corp__MainSource_Financial_Group_Inc,0.8601974565740811,0.1051064079096453,0.0346961355162736,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000162_20080317_Value_Financial_Services_Inc__EZCORP_Inc,0.8578732032280663,0.1078443192812513,0.0342824774906825,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000163_20070627_Web.com_Holding_Co_Inc__Web.com_Group_Inc,0.6958515244426562,0.2605375740124834,0.0436109015448603,bbg_naive_bayes_temporal_tuned_full_training,event_frame_fallback_no_bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000164_20161003_DCB_Financial_Corp_OH__First_Commonwealth_Financial_Corp,0.8605079652622957,0.1046765626083909,0.0348154721293133,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000165_20170816_First_Atlantic_Financial_Holdings_Inc__National_Commerce_Corp,0.8607901531606561,0.1042538845969958,0.034955962242348,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000166_20071011_Slade_s_Ferry_Bancorp__Independent_Bank_Corp,0.8575807701564053,0.1081559983405539,0.0342632315030408,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000167_20101025_Wilber_Corp__Community_Financial_System_Inc,0.8517931754626467,0.1136508310583181,0.0345559934790352,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000169_20220823_Town_and_Country_Financial_Corp__HBT_Financial_Inc,0.8618442222226679,0.1022201676883358,0.0359356100889963,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000170_20080910_American_Community_Bancshares_Inc__Yadkin_Financial_Corp,0.8508157131323317,0.114789032546284,0.0343952543213843,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000171_20160622_Carolina_Bank_Holdings_Inc__First_Bancorp_Southern_Pines_NC,0.8605376008375231,0.1046529765631869,0.03480942259929,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000172_20130715_Saehan_Bancorp__Wilshire_Bancorp_Inc,0.8596032062084563,0.1058928982294411,0.0345038955621026,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000173_20190715_Carolina_Trust_Bancshares_Inc__Carolina_Financial_Corp,0.8613102525913996,0.1034020137714403,0.03528773363716,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000174_20141113_Foster_Wheeler_AG__Amec_Foster_Wheeler_Ltd,0.8239685663876348,0.133639822486671,0.0423916111256941,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000175_20210623_Cortland_Bancorp__Farmers_National_Banc_Corp,0.8617039212044577,0.1025975152423651,0.0356985635531772,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000176_20160310_LaPorte_Bancorp_Inc__Horizon_Bancorp_Inc_IN,0.860555095718575,0.1046390549596907,0.0348058493217343,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000177_20191025_Empire_Bancorp_Inc__Flushing_Financial_Corp,0.8613196912333593,0.1033959204993829,0.0352843882672578,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000178_20131010_Camco_Financial_Corp__Huntington_Bancshares_Inc_OH,0.8596285009142627,0.1058700723085448,0.0345014267771926,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000179_20250924_1st_Colonial_Bancorp_Inc__Mid_Penn_Bancorp_Inc,0.8623003095207189,0.1011022362952207,0.0365974541840603,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000180_20191218_MSB_Financial_Corp_MD__Kearny_Financial_Corp_MD,0.8577113097272392,0.1065298298859106,0.0357588603868502,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000181_20221221_Brunswick_Bancorp__Mid_Penn_Bancorp_Inc,0.8619043726079527,0.1021909386680023,0.0359046887240449,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000182_20150303_Alliance_Bancorp_Inc_of_Pennsylvania__WSFS_Financial_Corp,0.8602949851852624,0.1050247714680464,0.0346802433466912,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000183_20250723_TC_Bancshares_Inc__Colony_Bankcorp_Inc,0.8623267821934313,0.1010929014686404,0.0365803163379282,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000184_20160426_First_Clover_Leaf_Financial_Corp__First_Mid_Bancshares_Inc,0.8605953845897059,0.1046070031733758,0.0347976122369183,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000185_20080903_Lincoln_Bancorp_IN__First_Merchants_Corp,0.8580224059714989,0.1076980846685003,0.0342795093600007,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
