capacity_missing_count,capacity_ok_count,enter_count,pass_count,priced_signal_count,reverse_count,review_count,trade_count,enter_profit_optimal.median_notional,enter_profit_optimal.median_pct_shares_outstanding,enter_profit_optimal.notional_weighted_expected_return_%,enter_profit_optimal.total_expected_pnl,enter_profit_optimal.total_notional,enter_profit_optimal.trade_count,enter_profit_optimal.unweighted_expected_return_%,enter_realized_self_impact_optimal.correlation_expected_vs_realized,enter_realized_self_impact_optimal.covered_trade_count,enter_realized_self_impact_optimal.hit_rate_%,enter_realized_self_impact_optimal.return_on_deployed_notional_%,enter_realized_self_impact_optimal.total_notional_covered,enter_realized_self_impact_optimal.total_realized_pnl,enter_realized_self_impact_optimal.unweighted_realized_return_%,enter_realized_self_impact_optimal.wrong_trade_count,enter_realized_self_impact_optimal.wrong_trade_pnl,historical_performance.actual_outcome_counts.completed,historical_performance.all_tradable.active_day_capacity_weighted.annualized_sharpe_0rf,historical_performance.all_tradable.active_day_capacity_weighted.annualized_sortino_0pct_mar,historical_performance.all_tradable.active_day_capacity_weighted.annualized_volatility_%,historical_performance.all_tradable.active_day_capacity_weighted.cumulative_additive_return_%,historical_performance.all_tradable.active_day_capacity_weighted.day_count,historical_performance.all_tradable.active_day_capacity_weighted.max_drawdown_additive_%,historical_performance.all_tradable.active_day_capacity_weighted.mean_daily_return_%,historical_performance.all_tradable.active_day_capacity_weighted.positive_day_rate_%,historical_performance.all_tradable.active_day_equal_weighted.annualized_sharpe_0rf,historical_performance.all_tradable.active_day_equal_weighted.annualized_sortino_0pct_mar,historical_performance.all_tradable.active_day_equal_weighted.annualized_volatility_%,historical_performance.all_tradable.active_day_equal_weighted.cumulative_additive_return_%,historical_performance.all_tradable.active_day_equal_weighted.day_count,historical_performance.all_tradable.active_day_equal_weighted.max_drawdown_additive_%,historical_performance.all_tradable.active_day_equal_weighted.mean_daily_return_%,historical_performance.all_tradable.active_day_equal_weighted.positive_day_rate_%,historical_performance.all_tradable.actual_outcome_counts.completed,historical_performance.all_tradable.calendar_day_capacity_weighted.annualized_sharpe_0rf,historical_performance.all_tradable.calendar_day_capacity_weighted.annualized_sortino_0pct_mar,historical_performance.all_tradable.calendar_day_capacity_weighted.annualized_volatility_%,historical_performance.all_tradable.calendar_day_capacity_weighted.cumulative_additive_return_%,historical_performance.all_tradable.calendar_day_capacity_weighted.day_count,historical_performance.all_tradable.calendar_day_capacity_weighted.max_drawdown_additive_%,historical_performance.all_tradable.calendar_day_capacity_weighted.mean_daily_return_%,historical_performance.all_tradable.calendar_day_capacity_weighted.positive_day_rate_%,historical_performance.all_tradable.calendar_day_equal_weighted.annualized_sharpe_0rf,historical_performance.all_tradable.calendar_day_equal_weighted.annualized_sortino_0pct_mar,historical_performance.all_tradable.calendar_day_equal_weighted.annualized_volatility_%,historical_performance.all_tradable.calendar_day_equal_weighted.cumulative_additive_return_%,historical_performance.all_tradable.calendar_day_equal_weighted.day_count,historical_performance.all_tradable.calendar_day_equal_weighted.max_drawdown_additive_%,historical_performance.all_tradable.calendar_day_equal_weighted.mean_daily_return_%,historical_performance.all_tradable.calendar_day_equal_weighted.positive_day_rate_%,historical_performance.all_tradable.end_date,historical_performance.all_tradable.scope,historical_performance.all_tradable.start_date,historical_performance.all_tradable.status,historical_performance.all_tradable.trade_count,historical_performance.completion_only.active_day_capacity_weighted.annualized_sharpe_0rf,historical_performance.completion_only.active_day_capacity_weighted.annualized_sortino_0pct_mar,historical_performance.completion_only.active_day_capacity_weighted.annualized_volatility_%,historical_performance.completion_only.active_day_capacity_weighted.cumulative_additive_return_%,historical_performance.completion_only.active_day_capacity_weighted.day_count,historical_performance.completion_only.active_day_capacity_weighted.max_drawdown_additive_%,historical_performance.completion_only.active_day_capacity_weighted.mean_daily_return_%,historical_performance.completion_only.active_day_capacity_weighted.positive_day_rate_%,historical_performance.completion_only.active_day_equal_weighted.annualized_sharpe_0rf,historical_performance.completion_only.active_day_equal_weighted.annualized_sortino_0pct_mar,historical_performance.completion_only.active_day_equal_weighted.annualized_volatility_%,historical_performance.completion_only.active_day_equal_weighted.cumulative_additive_return_%,historical_performance.completion_only.active_day_equal_weighted.day_count,historical_performance.completion_only.active_day_equal_weighted.max_drawdown_additive_%,historical_performance.completion_only.active_day_equal_weighted.mean_daily_return_%,historical_performance.completion_only.active_day_equal_weighted.positive_day_rate_%,historical_performance.completion_only.actual_outcome_counts.completed,historical_performance.completion_only.calendar_day_capacity_weighted.annualized_sharpe_0rf,historical_performance.completion_only.calendar_day_capacity_weighted.annualized_sortino_0pct_mar,historical_performance.completion_only.calendar_day_capacity_weighted.annualized_volatility_%,historical_performance.completion_only.calendar_day_capacity_weighted.cumulative_additive_return_%,historical_performance.completion_only.calendar_day_capacity_weighted.day_count,historical_performance.completion_only.calendar_day_capacity_weighted.max_drawdown_additive_%,historical_performance.completion_only.calendar_day_capacity_weighted.mean_daily_return_%,historical_performance.completion_only.calendar_day_capacity_weighted.positive_day_rate_%,historical_performance.completion_only.calendar_day_equal_weighted.annualized_sharpe_0rf,historical_performance.completion_only.calendar_day_equal_weighted.annualized_sortino_0pct_mar,historical_performance.completion_only.calendar_day_equal_weighted.annualized_volatility_%,historical_performance.completion_only.calendar_day_equal_weighted.cumulative_additive_return_%,historical_performance.completion_only.calendar_day_equal_weighted.day_count,historical_performance.completion_only.calendar_day_equal_weighted.max_drawdown_additive_%,historical_performance.completion_only.calendar_day_equal_weighted.mean_daily_return_%,historical_performance.completion_only.calendar_day_equal_weighted.positive_day_rate_%,historical_performance.completion_only.end_date,historical_performance.completion_only.scope,historical_performance.completion_only.start_date,historical_performance.completion_only.status,historical_performance.completion_only.trade_count,historical_performance.event_daily_output,historical_performance.method.calendar_day_variant,historical_performance.method.costs,historical_performance.method.portfolio_weighting,historical_performance.method.return_path,historical_performance.method.sharpe,historical_performance.portfolio_daily_output,historical_performance.reconstructed_trade_count,historical_performance.return_source_counts.market_to_deadline_fallback,historical_performance.return_source_counts.observed_settlement_reconciled,historical_performance.scope_comparison_note,historical_performance.skipped_events.E000174_20141113_Foster_Wheeler_AG__Amec_Foster_Wheeler_Ltd,historical_performance.skipped_events.E000259_20120503_Alliance_Bankshares_Corp__WashingtonFirst_Bankshares_Inc,historical_performance.skipped_trade_count,historical_performance.status,holder_model.median_fit_n,holder_model.median_noisy_cash_prob,holder_model.median_p_hat,holder_model.median_positive_share_of_active_%,holder_model.median_q_hat,holder_model.source_counts.rolling_structural_default,holder_model.source_counts.rolling_structural_fit,notes.baseline_realized_method,notes.maximum_definition,notes.self_impact_realized_method,profit_optimal.median_notional,profit_optimal.median_pct_shares_outstanding,profit_optimal.notional_weighted_expected_return_%,profit_optimal.total_expected_pnl,profit_optimal.total_notional,profit_optimal.trade_count,profit_optimal.unweighted_expected_return_%,proof.long_self_impact_break_even_at_or_inside_optimal_count,proof.long_self_impact_break_even_median_pct_shares,proof.long_self_impact_can_eliminate_count,proof.reverse_self_impact_note,raw_maximum.median_notional,raw_maximum.median_pct_shares_outstanding,raw_maximum.total_notional,realized_baseline_accept_historical_election.maximum.correlation_expected_vs_realized,realized_baseline_accept_historical_election.maximum.covered_trade_count,realized_baseline_accept_historical_election.maximum.hit_rate_%,realized_baseline_accept_historical_election.maximum.return_on_deployed_notional_%,realized_baseline_accept_historical_election.maximum.total_notional_covered,realized_baseline_accept_historical_election.maximum.total_realized_pnl,realized_baseline_accept_historical_election.maximum.unweighted_realized_return_%,realized_baseline_accept_historical_election.maximum.wrong_trade_count,realized_baseline_accept_historical_election.maximum.wrong_trade_pnl,realized_baseline_accept_historical_election.optimal.correlation_expected_vs_realized,realized_baseline_accept_historical_election.optimal.covered_trade_count,realized_baseline_accept_historical_election.optimal.hit_rate_%,realized_baseline_accept_historical_election.optimal.return_on_deployed_notional_%,realized_baseline_accept_historical_election.optimal.total_notional_covered,realized_baseline_accept_historical_election.optimal.total_realized_pnl,realized_baseline_accept_historical_election.optimal.unweighted_realized_return_%,realized_baseline_accept_historical_election.optimal.wrong_trade_count,realized_baseline_accept_historical_election.optimal.wrong_trade_pnl,realized_self_impact_election.maximum.correlation_expected_vs_realized,realized_self_impact_election.maximum.covered_trade_count,realized_self_impact_election.maximum.hit_rate_%,realized_self_impact_election.maximum.return_on_deployed_notional_%,realized_self_impact_election.maximum.total_notional_covered,realized_self_impact_election.maximum.total_realized_pnl,realized_self_impact_election.maximum.unweighted_realized_return_%,realized_self_impact_election.maximum.wrong_trade_count,realized_self_impact_election.maximum.wrong_trade_pnl,realized_self_impact_election.optimal.correlation_expected_vs_realized,realized_self_impact_election.optimal.covered_trade_count,realized_self_impact_election.optimal.hit_rate_%,realized_self_impact_election.optimal.return_on_deployed_notional_%,realized_self_impact_election.optimal.total_notional_covered,realized_self_impact_election.optimal.total_realized_pnl,realized_self_impact_election.optimal.unweighted_realized_return_%,realized_self_impact_election.optimal.wrong_trade_count,realized_self_impact_election.optimal.wrong_trade_pnl,reverse_profit_optimal.median_notional,reverse_profit_optimal.median_pct_shares_outstanding,reverse_profit_optimal.notional_weighted_expected_return_%,reverse_profit_optimal.total_expected_pnl,reverse_profit_optimal.total_notional,reverse_profit_optimal.trade_count,reverse_profit_optimal.unweighted_expected_return_%,reverse_realized_self_impact_optimal.correlation_expected_vs_realized,reverse_realized_self_impact_optimal.covered_trade_count,reverse_realized_self_impact_optimal.hit_rate_%,reverse_realized_self_impact_optimal.return_on_deployed_notional_%,reverse_realized_self_impact_optimal.total_notional_covered,reverse_realized_self_impact_optimal.total_realized_pnl,reverse_realized_self_impact_optimal.unweighted_realized_return_%,reverse_realized_self_impact_optimal.wrong_trade_count,reverse_realized_self_impact_optimal.wrong_trade_pnl,risk_adjusted_performance.all_ex_largest_winner.cross_sectional_mean_to_std,risk_adjusted_performance.all_ex_largest_winner.hit_rate_%,risk_adjusted_performance.all_ex_largest_winner.max_%,risk_adjusted_performance.all_ex_largest_winner.mean_%,risk_adjusted_performance.all_ex_largest_winner.median_%,risk_adjusted_performance.all_ex_largest_winner.min_%,risk_adjusted_performance.all_ex_largest_winner.n,risk_adjusted_performance.all_ex_largest_winner.negative_trade_count,risk_adjusted_performance.all_ex_largest_winner.sortino_0pct_mar,risk_adjusted_performance.all_ex_largest_winner.std_%,risk_adjusted_performance.all_trades.cross_sectional_mean_to_std,risk_adjusted_performance.all_trades.hit_rate_%,risk_adjusted_performance.all_trades.max_%,risk_adjusted_performance.all_trades.mean_%,risk_adjusted_performance.all_trades.median_%,risk_adjusted_performance.all_trades.min_%,risk_adjusted_performance.all_trades.n,risk_adjusted_performance.all_trades.negative_trade_count,risk_adjusted_performance.all_trades.sortino_0pct_mar,risk_adjusted_performance.all_trades.std_%,risk_adjusted_performance.enter.cross_sectional_mean_to_std,risk_adjusted_performance.enter.hit_rate_%,risk_adjusted_performance.enter.max_%,risk_adjusted_performance.enter.mean_%,risk_adjusted_performance.enter.median_%,risk_adjusted_performance.enter.min_%,risk_adjusted_performance.enter.n,risk_adjusted_performance.enter.negative_trade_count,risk_adjusted_performance.enter.sortino_0pct_mar,risk_adjusted_performance.enter.std_%,risk_adjusted_performance.minimum_acceptable_return_%,risk_adjusted_performance.note,risk_adjusted_performance.reverse.cross_sectional_mean_to_std,risk_adjusted_performance.reverse.hit_rate_%,risk_adjusted_performance.reverse.max_%,risk_adjusted_performance.reverse.mean_%,risk_adjusted_performance.reverse.median_%,risk_adjusted_performance.reverse.min_%,risk_adjusted_performance.reverse.n,risk_adjusted_performance.reverse.negative_trade_count,risk_adjusted_performance.reverse.sortino_0pct_mar,risk_adjusted_performance.reverse.std_%,risk_gated_maximum.median_notional,risk_gated_maximum.median_pct_shares_outstanding,risk_gated_maximum.notional_weighted_expected_return_%,risk_gated_maximum.total_expected_pnl,risk_gated_maximum.total_notional,risk_gated_maximum.trade_count,risk_gated_maximum.unweighted_expected_return_%,signal_counts.ENTER,signal_counts.PASS,signal_counts.PASS_LOSS_PROB,signal_counts.PASS_P05,signal_counts.REVERSE,signal_counts.REVIEW,trade_quality.marginal_proxy_note,trade_quality.missed_profitable_pass_count_marginal_proxy,trade_quality.missed_profitable_pass_mean_return_%,trade_quality.review_profitable_count_marginal_proxy,trade_quality.review_profitable_mean_return_%,trade_quality.wrong_trade_count_baseline_optimal,trade_quality.wrong_trade_count_self_impact_optimal
0,20,10,48,88,10,20,20,1291089.7037,0.428,3.647071024066948,2865037.486,78557216.6567,10,4.44294,0.8021356310223489,6,100.0,10.131696434153078,33003080.758799996,3343771.9563999996,9.955533333333333,0,0.0,18,1.0772760752065411,3.0657653528588127,29.330696918374095,96.67256334809225,771,-15.211151868420043,0.12538594467975647,49.54604409857328,1.0958939260291194,3.1226438612238163,29.369949727944693,98.47490268168141,771,-15.29330155861785,0.1277236091850602,49.416342412451364,18,0.4468433169567082,1.273388500263716,12.199391071821855,96.67256334809225,4469,-15.211151868420043,0.02163181099755924,8.547773551130007,0.45453569778738406,1.2970134128476516,12.216526725285695,98.47490268168141,4469,-15.29330155861785,0.02203510912546015,8.52539718057731,2024-04-05,all_tradable,2007-02-20,ok,18,1.0772760752065411,3.0657653528588127,29.330696918374095,96.67256334809225,771,-15.211151868420043,0.12538594467975647,49.54604409857328,1.0958939260291194,3.1226438612238163,29.369949727944693,98.47490268168141,771,-15.29330155861785,0.1277236091850602,49.416342412451364,18,0.4468433169567082,1.273388500263716,12.199391071821855,96.67256334809225,4469,-15.211151868420043,0.02163181099755924,8.547773551130007,0.45453569778738406,1.2970134128476516,12.216526725285695,98.47490268168141,4469,-15.29330155861785,0.02203510912546015,8.52539718057731,2024-04-05,completion_only,2007-02-20,ok,18,arb_strategy_event_daily_returns.csv,Business days with no active trade are included as zero returns.,"Transaction costs, financing, and borrow fees are not deducted.",Capacity-weighted across concurrently active trades.,Daily target/acquirer price P&L using the selected hedge ratio; the final day reconciles to the observed settlement return when available. Otherwise the market-to-deadline path is retained as an explicit fallback.,"Mean daily return / daily standard deviation * sqrt(252), zero risk-free rate.",arb_strategy_daily_returns.csv,18,4,14,All-tradable and completion-only are identical in this run because the executable historical blotter contains no terminated or withdrawn events.,insufficient_common_price_history,insufficient_common_price_history,2,ok,29.0,0.3,0.3,10.1342,0.1,2,18,"Sizes and entry capacity include our market impact, but final settlement accepts the historical election result.",capacity_raw_max_* is flow/ADV/position supply. capacity_max_* is the largest tradable size that still passes the risk gates after our self-impact. capacity_optimal_* maximizes expected dollar PnL over the same feasible grid.,Final completed-state election demand is shifted by q*(our election cash probability - counterparty cash probability) for ENTER. REVERSE keeps passive blended liability because it has no election right.,17852664.7784,0.7409,6.421265148594676,39901426.3875,621395090.5957,20,6.42392,0,44.25,4,"Under fixed-pool passive blended settlement, reverse payoff is not destroyed by its election-demand shift because the short side has no election right and blended completion liability is demand-independent.",17852664.7784,0.7409,621395090.5957,0.7773695420373826,16,100.0,2.9453185557461357,575840954.6977999,16960350.4903,6.409968750000001,0,0.0,0.7773695420373826,16,100.0,2.9453185557461357,575840954.6977999,16960350.4903,6.409968750000001,0,0.0,0.7777075801513627,16,100.0,2.9445590128611916,575840954.6977999,16955976.7313,6.40510625,0,0.0,0.7777075801513627,16,100.0,2.9445590128611916,575840954.6977999,16955976.7313,6.40510625,0,0.0,25880940.41,0.9106000000000001,6.8227348679178315,37036388.9015,542837873.939,10,8.4049,0.995649189208077,10,100.0,2.5076004141210007,542837873.939,13612204.7749,4.274849999999999,0,0.0,0.87,100.0,17.78,5.07,2.35,0.09,15,0,,5.8,0.83,100.0,26.46,6.41,2.52,0.09,16,0,,7.75,1.52,100.0,17.78,9.97,9.64,2.69,6,0,,6.54,0.0,"Cross-sectional realized-return diagnostics on the completed-election sample. Deal breaks are absent from realized election returns, so mean/std and Sortino are sensitivity statistics, not investable or annualized strategy ratios.",0.54,100.0,26.46,4.28,2.04,0.09,10,0,,7.92,17852664.7784,0.7409,6.421265148594676,39901426.3875,621395090.5957,20,6.42392,10,1,28,19,10,20,PASS/REVIEW rows have no executed capacity; missed/review profitability uses the selected marginal realized return already printed in arb_signals.csv.,10,9.973999999999998,12,35.59083333333334,0,0
